State,City,Zipcode,Bedroom,Bathroom,Area,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice,Bedroom_Flag
WY,Laramie,82072,4.0,2.0,1908.0,0.2,373065.6610106102,795.0,41.3197,-105.589645,379900.0,0
WY,Cheyenne,82001,2.0,1.0,1256.0,2.5,305900.0,1432.0,41.144775,-104.72369,315000.0,0
WY,Rock Springs,82901,6.0,4.0,2530.0,0.1699999999999999,344500.0,2298.0,41.58936,-109.20592,354000.0,0
WY,Casper,82609,3.0,3.0,3411.0,0.24,531500.0,2720.0,42.82917,-106.28539,535000.0,0
WY,Cheyenne,82007,5.0,6.0,7656.0,60.0,929200.0,4398.0,41.042862,-104.66181,950000.0,0
WY,Cody,82414,3.0,2.0,2095.0,0.5027116620752985,747040.5429528365,2822.639206961119,44.468525,-109.46612,785000.0,0
WY,Story,82842,3.0,2.0,1456.0,0.4058539944903581,426600.0,1999.0,44.57451,-106.89867,429900.0,0
WY,Casper,82604,4.0,3.0,2919.0,0.24,366500.0,2400.0,42.82185,-106.40957,375000.0,0
WY,Lander,82520,3.0,2.0,1633.0,0.25,450500.0,1999.0,42.837223,-108.725685,450000.0,0
WY,Casper,82609,5.0,3.0,3500.0,0.27,758700.0,3712.0,42.822136,-106.26689,765000.0,0
WY,Cody,82414,3.0,1.0,1921.0,0.5700000000000001,478696.6128390347,1674.084049346282,44.465023,-109.50509,499000.0,0
WY,Gillette,82718,4.0,2.0,3056.0,0.1632231404958677,437100.0,1800.0,44.263027,-105.47212,439500.0,0
WY,Boulder,82923,3.0,2.0,1404.0,0.8300000000000001,327600.0,1849.0,42.814095,-109.759094,349000.0,0
WY,Bar Nunn,82601,3.0,3.0,1338.0,0.2083,260300.0,1800.0,42.915073,-106.35051,259900.0,0
WY,Cheyenne,82009,5.0,4.0,4574.0,7.35,629500.0,3099.0,41.2171,-104.91885,650000.0,0
WY,Torrington,82240,3.0,2.0,2320.0,0.36,254500.0,1884.0,42.078636,-104.18565,260000.0,0
WY,Cheyenne,82001,5.0,2.0,1995.0,0.06,247056.78591162857,2008.3848842088983,41.138947,-104.815796,243000.0,0
WY,Torrington,82240,3.0,2.0,1260.0,0.16,187500.0,799.0,42.06671,-104.189735,190000.0,0
WY,Cheyenne,82001,3.0,1.0,1075.0,0.2617079889807162,283025.0498274701,1727.0,41.15161,-104.74665,294900.0,0
WY,Moorcroft,82721,3.0,2.0,1500.0,40.0,557900.0,2748.0,44.308548,-104.756134,565000.0,0
WY,Big Horn,82833,3.0,3.0,2800.0,10.29,804300.0,4193.0,44.62797,-107.07501,849000.0,0
WY,Casper,82601,3.0,2.0,1248.0,0.1928,71600.0,1436.0,42.85281,-106.31342,75000.0,0
WY,Jackson,83001,7.0,9.0,8237.0,4.64,24787450.12580391,54902.28388793345,43.50006,-110.769295,27000000.0,0
WY,Laramie,82072,2.0,1.0,1158.0,0.16,248200.0,1300.0,41.32396,-105.58382,260000.0,0
WY,Cheyenne,82001,3.0,2.0,1650.0,0.16,258200.0,1678.0,41.14367,-104.79707,269000.0,0
WY,Cheyenne,82009,5.0,3.0,2672.0,4.52,562300.0,2400.0,41.20268,-104.73097,585000.0,0
WY,Arvada,82831,4.0,2.0,2028.0,0.8717600000000001,59350.46664666226,1849.0,44.658783,-105.97097,35000.0,0
WY,Pinedale,82941,3.0,2.0,1642.0,2.27,353000.0,1999.0,42.87758,-109.96776,385000.0,0
WY,River rd,82331,4.0,2.0,2277.0,4.53,601300.0,3069.0,41.339127,-106.737114,629900.0,0
WY,Cheyenne,82009,6.0,4.0,4684.0,0.3299999999999999,829900.0,2963.0,41.178234,-104.84494,860000.0,0
WY,Pinedale,82941,3.0,2.0,1489.0,0.21,498276.28997205844,2402.5956048754665,42.875725,-109.873215,519900.0,0
WY,Sundance,82729,3.0,2.0,1900.0,12.0,584152.5151681924,900.0,44.25083,-104.45785,609000.0,0
WY,Casper,82601,5.0,3.0,2676.0,0.167,320400.0,1920.0,42.845295,-106.31929,324913.0,0
WY,Douglas,82633,3.0,2.0,1863.0,0.22,222000.0,1932.0,42.746307,-105.378,225000.0,0
WY,Rozet,82727,3.0,2.0,1336.0,2.6,164500.0,1599.0,44.32574,-105.211754,174900.0,0
WY,Cheyenne,82001,3.0,2.0,2208.0,0.18,331800.0,1814.0,41.131584,-104.75056,333000.0,0
WY,Laramie,82072,6.0,6.0,4098.0,0.29,820574.3679117698,5509.469857445945,41.326286,-105.56459,825000.0,0
WY,Worland,82401,3.0,1.0,912.0,0.16,146000.0,1200.0,44.01914,-107.952324,149000.0,0
WY,Boulder,82923,1.0,1.0,800.0,0.6900000000000001,160300.0,1400.0,42.797413,-109.75791,169000.0,0
WY,Casper,82601,2.0,2.0,1416.0,10.0,173200.0,1400.0,42.97928,-106.35877,185000.0,0
WY,Lander,82520,5.0,3.0,2453.0,0.19,383900.0,2134.0,42.830666,-108.74779,385000.0,0
WY,Sinclair,82334,4.0,4.0,2692.0,23.2,409508.6644763402,2400.0,41.770725,-107.071465,399000.0,0
WY,Buffalo,82834,3.0,2.0,1680.0,23.67,617100.0,3155.0,44.169952,-106.61623,639000.0,0
WY,Lyman,82937,5.0,3.0,2892.0,1.02,77000.0,2294.0,41.336834,-110.296135,85000.0,0
WY,La Barge,83123,3.0,2.0,1215.0,0.21,127200.0,1550.0,42.25984,-110.19679,139000.0,0
WY,Pavillion,82523,2.0,2.0,1728.0,0.08,43400.0,1650.0,43.43569,-108.785194,46900.0,0
WY,Casper,82601,2.0,1.0,820.0,0.19,113269.27355766876,964.0,42.837875,-106.30348,110000.0,0
WY,Cheyenne,82009,5.0,4.0,4178.0,0.2299999999999999,773200.0,2199.0,41.191402,-104.84751,778000.0,0
WY,Sheridan,82801,1.0,2.0,1024.0,38.82,481400.0,2443.0,44.768303,-107.0812,494500.0,0
WY,Banner,82832,3.0,2.0,2404.0,8.13,489190.16958451754,2597.0,44.565548,-106.7668,499000.0,0
WY,Casper,82601,2.0,2.0,2072.0,0.095,189700.0,1599.0,42.843628,-106.312096,199900.0,0
WY,Laramie,82072,3.0,2.0,2931.0,0.2019283746556474,346100.0,2400.0,41.325787,-105.58132,350000.0,0
WY,Sheridan,82801,4.0,3.0,2704.0,0.2036501377410468,655900.0,2942.0,44.79601,-106.987434,654900.0,0
WY,Cheyenne,82001,4.0,2.0,1788.0,0.1446969696969696,363300.0,1903.0,41.143238,-104.77181,370000.0,0
WY,Cheyenne,82009,4.0,3.0,3249.0,0.1513085399449036,353000.0,1977.0,41.169147,-104.82321,365000.0,0
WY,Baggs,82321,4.0,2.0,1312.0,0.29,151700.0,1849.0,41.03201,-107.65516,160000.0,0
WY,Afton,83110,4.0,2.0,1721.0,0.32,333800.0,1975.0,42.720226,-110.929955,360000.0,0
WY,Sundance,82729,3.0,3.0,2820.0,35.04,734100.0,3949.0,44.34571,-104.53125,779000.0,0
WY,Afton,83110,3.0,2.0,1512.0,0.32,412300.0,1999.0,42.695454,-110.931496,430000.0,0
WY,Dubois,82513,3.0,2.0,1344.0,0.52,306000.0,1999.0,43.54046,-109.62668,309000.0,0
WY,Hulett,82720,3.0,2.0,1452.0,0.13,258000.0,1800.0,44.678295,-104.5996,265000.0,0
WY,Cheyenne,82001,2.0,1.0,1380.0,0.13321854912764,172900.0,1470.0,41.140743,-104.831314,185000.0,0
WY,Lusk,82225,2.0,1.0,840.0,35.26,249000.0,749.0,42.87286,-104.32334,250000.0,0
WY,Gillette,82718,3.0,3.0,4674.0,126.14,866400.0,4269.0,44.001232,-105.457405,875000.0,0
WY,Sheridan,82801,2.0,1.0,1304.0,0.1689623507805326,181300.0,1599.0,44.78922,-106.953354,185000.0,0
WY,Douglas,82633,5.0,2.0,5125.0,0.3399999999999999,354400.0,3200.0,42.75975,-105.37945,375000.0,0
WY,Cody,82414,4.0,4.0,3360.0,1.08,736497.3114917111,3994.5170987616125,44.463013,-109.49751,749000.0,0
WY,Casper,82604,2.0,2.0,1248.0,4.08,294500.0,1364.0,42.782383,-106.4425,305000.0,0
WY,Gillette,82718,5.0,3.0,3415.0,0.2000459136822773,537100.0,2735.0,44.262344,-105.47321,550000.0,0
WY,Cheyenne,82001,5.0,3.0,2576.0,0.1399999999999999,389200.0,1994.0,41.144146,-104.75533,400000.0,0
WY,Cheyenne,82009,2.0,2.0,2180.0,15.0,332378.0549162425,2764.0,41.23415,-104.894394,327900.0,0
WY,Lander,82520,4.0,2.0,2315.0,0.15,348500.0,1709.0,42.832203,-108.74886,349000.0,0
WY,Cheyenne,82009,3.0,2.0,2584.0,2.59,468400.0,2368.0,41.181965,-104.75081,475000.0,0
WY,Glenrock,82637,4.0,2.0,1840.0,80.0,573700.0,2892.0,42.928886,-105.74801,575000.0,0
WY,Thermopolis,82443,2.0,2.0,1521.0,4.0,244886.5177944579,1820.0,43.676685,-108.39243,240000.0,0
WY,Laramie,82070,5.0,3.0,2636.0,0.19,487300.0,2400.0,41.29852,-105.56537,510000.0,0
WY,Green River,82935,3.0,2.0,1656.0,0.06,166715.86793406948,1599.0,41.531933,-109.47105,154900.0,0
WY,Sheridan,82801,3.0,3.0,5286.0,0.4008953168044077,997800.0,5627.0,44.694016,-106.96862,999999.0,0
WY,Wright,82732,3.0,2.0,1620.0,0.27,149700.0,1962.0,43.749786,-105.48753,149900.0,0
WY,Cheyenne,82001,4.0,3.0,3062.0,0.21,685800.0,2466.0,41.152084,-104.82777,690000.0,0
WY,Cheyenne,82007,3.0,2.0,3080.0,1.83,455100.0,2536.0,41.0577,-104.812965,465000.0,0
WY,Basin,82410,3.0,1.0,999.0,0.11,89560.84161729483,1013.7023343578614,44.3846,-108.03951,84000.0,0
WY,Casper,82601,3.0,2.0,2128.0,0.095,382046.5607170338,2088.4408014212054,42.84489,-106.31655,385000.0,0
WY,Powell,82435,4.0,2.0,1920.0,0.241,341319.6529347576,2120.0393742012084,44.755383,-108.766365,345000.0,0
WY,Cody,82414,3.0,2.0,1440.0,0.669,383658.5475102228,2179.627656281966,44.523693,-109.03043,395000.0,0
WY,Casper,82609,4.0,3.0,2790.0,0.13,400200.0,2400.0,42.82893,-106.27088,400000.0,0
WY,Rawlins,82301,2.0,1.0,952.0,0.1,142600.0,979.0,41.794426,-107.24985,144000.0,0
WY,Casper,82604,4.0,2.0,1728.0,0.1825,307100.0,2070.0,42.823418,-106.39662,310000.0,0
WY,Osage,82723,2.0,1.0,1040.0,1.0,93700.0,1500.0,43.988567,-104.42727,98000.0,0
WY,Laramie,82072,4.0,3.0,3000.0,13.08,412300.0,2500.0,41.420563,-105.61443,440000.0,0
WY,Elk Mountain,82324,3.0,1.0,1920.0,3.41,307100.0,1650.0,41.633514,-106.493164,330000.0,0
WY,Sheridan,82801,5.0,3.0,3216.0,1.71,662900.0,3360.0,44.763622,-107.078674,679900.0,0
WY,Wheatland,82201,3.0,2.0,1480.0,0.32,121900.0,1494.0,42.061085,-104.96075,125000.0,0
WY,Cheyenne,82007,3.0,2.0,3172.0,2.5,665600.0,2400.0,41.056313,-104.82723,685000.0,0
WY,Ranchester,82839,3.0,1.0,1590.0,0.3213957759412305,259300.0,1700.0,44.924026,-107.146034,269000.0,0
WY,Laramie,82070,4.0,3.0,2728.0,0.1836547291092745,478673.6594494021,2925.558957331651,41.29815,-105.56413,480000.0,0
WY,Gillette,82718,6.0,4.0,5022.0,9.74,668100.0,3511.0,44.245007,-105.562904,700000.0,0
WY,Sundance,82729,3.0,2.0,5699.0,5.38,661800.0,3424.0,44.256268,-104.40008,699000.0,0
WY,Newcastle,82701,5.0,3.0,5607.0,2.98,357900.0,3200.0,43.8596,-104.1924,395000.0,0
WY,Cheyenne,82009,5.0,3.0,3968.0,4.89,518200.0,2999.0,41.257168,-105.08448,539000.0,0
WY,Laramie,82070,3.0,2.0,1216.0,20.0,197200.0,1200.0,41.25492,-105.72018,200000.0,0
WY,Wilson,83014,4.0,7.0,9696.0,4.53,31759700.0,124969.0,43.578857,-110.803955,37500000.0,0
WY,Sheridan,82801,4.0,2.0,2588.0,1.68,582900.0,2931.0,44.75239,-107.06707,599000.0,0
WY,Moorcroft,82721,5.0,3.0,3096.0,4.77,470100.0,2800.0,44.29708,-104.93307,473000.0,0
WY,Sheridan,82801,5.0,4.0,3737.0,0.8578282828282828,2110500.0,11035.0,44.679348,-106.96547,2197000.0,0
WY,Rock Springs,82901,4.0,3.0,2268.0,0.207,280300.0,1900.0,41.570084,-109.21544,284900.0,0
WY,Pine Haven,82721,5.0,4.0,3360.0,1.61,392800.0,3200.0,44.35275,-104.80853,409000.0,0
WY,Rock Springs,82901,3.0,3.0,1808.0,0.16,239700.0,1700.0,41.58624,-109.25402,250000.0,0
WY,Casper,82604,3.0,2.0,2368.0,0.25,339800.0,2299.0,42.818237,-106.359825,349000.0,0
WY,Worland,82401,4.0,3.0,3244.0,0.36,410330.7303297598,2722.9025402924667,44.02262,-107.93119,399000.0,0
WY,Laramie,82070,3.0,2.0,1587.0,0.5,375100.0,1949.0,41.297436,-105.62128,379900.0,0
WY,Cheyenne,82009,4.0,2.0,1976.0,0.164416896235078,299400.0,1999.0,41.166203,-104.78002,315000.0,0
WY,Gillette,82716,3.0,2.0,2432.0,2.5,257700.0,2100.0,44.292477,-105.35449,259000.0,0
WY,Casper,82601,3.0,2.0,1706.0,0.1124,199900.0,1651.0,42.84093,-106.33243,210000.0,0
WY,Greybull,82426,5.0,4.0,5299.0,4.54,482676.2737904593,3325.4319322504853,44.49256,-108.03492,450000.0,0
WY,Laramie,82070,1.0,1.0,1032.0,0.1465564738292011,234500.0,1050.0,41.30146,-105.59157,247000.0,0
WY,Worland,82401,2.0,1.0,1267.0,0.16,154691.78758442367,1023.2400706821373,44.014004,-107.96161,150000.0,0
WY,Rawlins,82301,3.0,2.0,1148.0,0.13,92657.90042420608,999.0,41.790085,-107.23248,79900.0,0
WY,Sheridan,82801,4.0,3.0,2717.0,0.5508494031221304,698100.0,3765.0,44.68519,-106.975266,698000.0,0
WY,Cheyenne,82007,3.0,3.0,2051.0,0.16,233900.0,2162.0,41.095272,-104.806175,240000.0,0
WY,Riverton,82501,4.0,2.0,2304.0,0.24,247300.0,1599.0,43.022247,-108.38441,250000.0,0
WY,Cheyenne,82001,6.0,3.0,3043.0,0.2,537000.0,2640.0,41.138012,-104.80794,549900.0,0
WY,Buffalo,82834,4.0,2.0,2715.0,0.19,411800.0,2400.0,44.339912,-106.70671,429900.0,0
WY,Saratoga,82331,4.0,2.0,2072.0,9.73,323800.0,2100.0,41.48623,-106.77223,327500.0,0
WY,Jackson,83001,4.0,4.0,3708.0,0.1699999999999999,4710100.0,12354.0,43.47662,-110.74976,4750000.0,0
WY,Douglas,82633,4.0,3.0,2373.0,7.01,718000.0,3002.0,42.732407,-105.38914,749900.0,0
WY,Cody,82414,3.0,1.0,1292.0,0.162,327500.0,1350.0,44.52826,-109.04717,340000.0,0
WY,Gillette,82718,4.0,3.0,2864.0,0.1652892561983471,399100.0,2400.0,44.240555,-105.514694,400000.0,0
WY,Laramie,82070,3.0,2.0,1520.0,0.05,256100.0,1674.0,41.30372,-105.59512,269900.0,0
WY,Lander,82520,5.0,3.0,2500.0,0.73,425700.0,2287.0,42.837517,-108.73914,425000.0,0
WY,Buffalo,82834,4.0,2.0,2967.0,0.2410468319559228,314800.0,2400.0,44.343487,-106.69782,325000.0,0
WY,Lander,82520,3.0,2.0,2059.0,4.94,631500.0,2172.0,42.859776,-108.78767,675000.0,0
WY,Cheyenne,82007,2.0,1.0,848.0,0.1333333333333333,222268.44081642776,1210.0,41.125023,-104.816124,229000.0,0
WY,Jackson,83001,4.0,2.0,1560.0,0.47,1462500.0,5500.0,43.47152,-110.74546,1550000.0,0
WY,Deaver,82421,4.0,3.0,2780.0,40.0,450927.17913080973,2863.4182986528,44.92131,-108.596054,449000.0,0
WY,Cheyenne,82001,4.0,2.0,2621.0,0.13,392700.0,1917.0,41.14325,-104.796814,395000.0,0
WY,Casper,82609,3.0,2.0,2244.0,0.11,301000.0,1755.0,42.84244,-106.27363,310000.0,0
WY,Afton,83110,3.0,2.0,1444.0,0.8400000000000001,364100.0,1949.0,42.727757,-110.93529,399000.0,0
WY,Laramie,82072,3.0,2.0,1100.0,0.1,261100.0,1525.0,41.31917,-105.5904,279000.0,0
WY,Rawlins,82301,4.0,3.0,2557.0,0.21,293100.0,1250.0,41.788265,-107.26056,295000.0,0
WY,Green River,82935,6.0,2.0,2062.0,0.19,240700.0,1900.0,41.504787,-109.453705,250000.0,0
WY,Rawlins,82301,3.0,2.0,1904.0,0.22,200500.0,950.0,41.79467,-107.24508,202000.0,0
WY,Rawlins,82301,4.0,3.0,4028.0,1.07,279500.0,3200.0,41.795643,-107.25464,299000.0,0
WY,Rock Springs,82901,3.0,2.0,2066.0,0.13,152600.0,1597.0,41.588608,-109.25839,159900.0,0
WY,Cheyenne,82001,3.0,2.0,1944.0,0.1606978879706152,256400.0,1962.0,41.14562,-104.83169,270000.0,0
WY,Rock Springs,82901,4.0,2.0,2704.0,0.1399999999999999,202900.0,1699.0,41.579754,-109.21245,214900.0,0
WY,Guernsey,82214,4.0,2.0,2128.0,0.16,233500.0,1400.0,42.26765,-104.74332,234900.0,0
WY,Casper,82601,5.0,3.0,2809.0,0.16,471400.0,2516.0,42.83927,-106.318306,489000.0,0
WY,Buffalo,82834,2.0,2.0,1442.0,2.82,1598200.0,8111.0,44.318375,-106.91867,1699000.0,0
WY,Cheyenne,82009,5.0,3.0,3340.0,5.15,693700.0,2199.0,41.291973,-104.83768,699500.0,0
WY,Medicine Bow,82329,3.0,2.0,1528.0,0.1399999999999999,64500.0,1599.0,41.900352,-106.200775,65000.0,0
WY,Sheridan,82801,4.0,4.0,3919.0,0.4046831955922865,729200.0,3690.0,44.78083,-106.95453,750000.0,0
WY,Gillette,82718,4.0,4.0,5307.0,0.4244031221303949,597900.0,3107.0,44.29046,-105.55556,629000.0,0
WY,Newcastle,82701,2.0,1.0,1012.0,0.3122130394857668,96187.27811138734,1450.0,43.858326,-104.214584,89000.0,0
WY,Laramie,82070,4.0,4.0,2976.0,49.79,1333900.0,7244.0,41.255787,-105.98369,1450000.0,0
WY,Green River,82935,2.0,2.0,1284.0,0.11,165300.0,1325.0,41.499557,-109.46096,166400.0,0
WY,Casper,82604,5.0,3.0,3252.0,2.4,492100.0,3200.0,42.80289,-106.4236,500000.0,0
WY,Wheatland,82201,2.0,2.0,1956.0,0.1606978879706152,200600.0,1200.0,42.054802,-104.96062,205000.0,0
WY,Cheyenne,82009,3.0,3.0,3564.0,2.59,734100.0,2949.0,41.207996,-104.79179,738500.0,0
WY,Hanna,82327,3.0,2.0,2748.0,0.3,145407.38566011572,2400.0,41.873795,-106.55383,118500.0,0
WY,Wilson,83014,4.0,6.0,8713.0,4.94,20672526.375344485,44449.942184157466,43.52093,-110.83362,22500000.0,0
WY,Rock Springs,82901,3.0,2.0,2352.0,0.11,297600.0,1550.0,41.58177,-109.21414,309900.0,0
WY,Cheyenne,82007,3.0,2.0,1196.0,0.1,253116.733577789,1949.7432955759787,41.12841,-104.79795,255000.0,0
WY,Rozet,82727,3.0,2.0,2100.0,0.0,133500.0,1800.0,44.28538,-105.49037,139900.0,0
WY,Teton Village,83025,5.0,7.0,7876.0,1.52,17183700.0,57352.0,43.58156,-110.83002,19950000.0,0
WY,Douglas,82633,7.0,4.0,5440.0,23.94,1087700.0,4708.0,42.75299,-105.32534,1150000.0,0
WY,Glenrock,82637,3.0,2.0,1824.0,0.26,206000.0,1700.0,42.863865,-105.877625,210000.0,0
WY,Casper,82601,5.0,1.0,2044.0,0.04,126000.0,1550.0,42.84772,-106.3029,135000.0,0
WY,Riverton,82501,2.0,1.0,1192.0,0.16,99500.0,974.0,43.02911,-108.38324,105000.0,0
WY,Cheyenne,82001,3.0,3.0,2690.0,0.1924242424242424,384178.6140417706,2654.9715631845934,41.137287,-104.809616,374900.0,0
WY,Cheyenne,82001,3.0,2.0,1212.0,0.2347566574839302,308600.0,1749.0,41.15733,-104.74461,319000.0,0
WY,Jackson,83001,7.0,7.0,6569.0,3.0,16218620.314800657,36709.84742570227,43.466003,-110.81855,17650000.0,0
WY,Sheridan,82801,3.0,3.0,2000.0,0.1603994490358126,383700.0,1949.0,44.809566,-106.96357,385000.0,0
WY,Thermopolis,82443,4.0,3.0,2576.0,0.19,268800.0,1999.0,43.6492,-108.21436,289500.0,0
WY,Cheyenne,82009,3.0,2.0,2452.0,4.68,496017.321867855,2429.0,41.25551,-105.084045,505900.0,0
WY,Afton,83110,4.0,3.0,2218.0,1.5,475600.0,2250.0,42.69328,-110.92649,519900.0,0
WY,Gillette,82716,3.0,2.0,1214.0,0.1606978879706152,186900.0,1270.0,44.288017,-105.49859,195000.0,0
WY,Rock Springs,82901,3.0,1.0,2052.0,0.11,193100.0,1350.0,41.584785,-109.21478,199500.0,0
WY,Lander,82520,1.0,1.0,264.0,0.09,148700.0,825.0,42.500416,-108.73061,155000.0,0
WY,Cheyenne,82007,4.0,3.0,2088.0,0.1718089990817263,343600.0,2065.0,41.10614,-104.828,355000.0,0
WY,Cheyenne,82007,3.0,2.0,1620.0,0.2300045913682277,234400.0,2100.0,41.112408,-104.79403,240000.0,0
WY,Kaycee,82639,3.0,2.0,1338.0,0.1699999999999999,92800.0,1700.0,43.711163,-106.637314,95000.0,0
WY,Gillette,82718,4.0,4.0,2464.0,0.1420798898071625,385300.0,2199.0,44.27172,-105.53518,389900.0,0
WY,Casper,82601,2.0,1.0,1119.0,0.11,193500.0,1027.0,42.86057,-106.317825,195000.0,0
WY,Jackson,83001,7.0,6.0,7091.0,3.92,11741100.0,41901.0,43.576443,-110.77163,12950000.0,0
WY,Sheridan,82801,3.0,2.0,1336.0,0.1421258034894398,282700.0,1800.0,44.80987,-106.98994,285000.0,0
WY,Cheyenne,82001,4.0,3.0,2086.0,0.18,345800.0,1800.0,41.132023,-104.76124,349500.0,0
WY,Deaver,82421,2.0,2.0,1662.0,0.55,264695.8048905315,1826.8636505677428,44.888382,-108.59804,260000.0,0
WY,Riverton,82501,3.0,2.0,1680.0,5.93,407300.0,1999.0,43.099964,-108.56021,420000.0,0
WY,Carpenter,82054,4.0,3.0,2520.0,39.48,495200.0,2400.0,41.073437,-104.41229,499900.0,0
WY,Cody,82414,4.0,2.0,2240.0,2.93,408755.2877025037,2213.9960484531243,44.568928,-109.0515,415000.0,0
WY,Cheyenne,82009,5.0,3.0,3030.0,4.77,610700.0,2299.0,41.184536,-104.72604,615000.0,0
WY,Cheyenne,82007,3.0,2.0,1280.0,0.0,83400.0,271.0,41.07646,-104.80632,87000.0,0
WY,Casper,82604,2.0,1.0,640.0,0.12,208100.0,950.0,42.834156,-106.361176,210000.0,0
WY,Gillette,82718,3.0,2.0,2016.0,0.2,239600.0,1849.0,44.264477,-105.51142,249900.0,0
WY,Casper,82601,4.0,3.0,3068.0,0.2,312500.0,2500.0,42.8276,-106.33671,320000.0,0
WY,Riverton,82501,4.0,2.0,2640.0,1.28,279500.0,1800.0,43.08071,-108.388016,289900.0,0
WY,Cheyenne,82001,4.0,2.0,2136.0,0.1341138659320477,304300.0,1856.0,41.141575,-104.78353,315000.0,0
WY,Cody,82414,2.0,2.0,2700.0,20.13,1180297.28264726,3525.333257088501,44.40251,-109.29518,1250000.0,0
WY,Cheyenne,82001,4.0,3.0,2387.0,0.2,512700.0,2149.0,41.13689,-104.80939,525000.0,0
WY,Cody,82414,3.0,4.0,1979.0,0.18,613709.8239371914,3839.0521833370926,44.51473,-109.060104,629000.0,0
WY,Evansville,82636,2.0,2.0,2008.0,4.6,689900.0,1672.0,42.86057,-106.10931,690000.0,0
WY,Cheyenne,82009,3.0,2.0,3335.0,4.31,705100.0,2700.0,41.213036,-104.81621,725000.0,0
WY,Sheridan,82801,3.0,3.0,1900.0,2.02,615500.0,3069.0,44.769543,-107.07331,618000.0,0
WY,Cheyenne,82001,4.0,2.0,1700.0,0.13,343481.33444948145,1927.0,41.15069,-104.81994,350000.0,0
WY,Mountain View,82933,3.0,2.0,2564.0,0.9,336400.0,2100.0,41.260326,-110.25892,360000.0,0
WY,Riverton,82501,3.0,2.0,1609.0,1.58,406600.0,1999.0,43.026573,-108.42347,410000.0,0
WY,Cheyenne,82001,3.0,3.0,2024.0,0.13,388500.0,1999.0,41.149426,-104.8282,399000.0,0
WY,Laramie,82072,5.0,4.0,3426.0,0.27,642400.0,2608.0,41.32634,-105.555374,649900.0,0
WY,Cody,82414,3.0,3.0,2644.0,10.05,726286.2198524984,3345.0598521125544,44.446026,-109.4255,749999.0,0
WY,Sheridan,82801,4.0,4.0,1746.0,3.32,840100.0,3601.0,44.677017,-106.97548,850000.0,0
WY,Rozet,82727,3.0,2.0,4234.0,9.24,467000.0,2999.0,44.296875,-105.22245,475000.0,0
WY,Casper,82601,4.0,4.0,4074.0,13.46,1286400.0,5576.0,42.77581,-106.310265,1350000.0,0
WY,Laramie,82070,3.0,2.0,1641.0,0.15,367900.0,1900.0,41.322937,-105.61855,374900.0,0
WY,Sheridan,82801,3.0,2.0,2289.0,0.2442607897153351,406000.0,2100.0,44.800533,-106.981186,405000.0,0
WY,Casper,82604,3.0,2.0,1120.0,0.1399999999999999,271400.0,1425.0,42.820415,-106.41696,280000.0,0
WY,Sheridan,82801,3.0,2.0,1400.0,0.2066115702479339,429300.0,1994.0,44.85002,-106.97676,429000.0,0
WY,Gillette,82718,3.0,2.0,1665.0,2.0,261897.84359757975,1700.0,44.242672,-105.56911,259000.0,0
WY,Centennial,82055,4.0,4.0,5226.0,4.26,1201300.0,6420.0,41.317753,-106.136185,1275000.0,0
WY,Gillette,82716,2.0,2.0,1056.0,0.1606978879706152,139238.78685317293,1494.0,44.290874,-105.49785,129900.0,0
WY,Cheyenne,82007,3.0,3.0,3566.0,5.14,752900.0,3149.0,41.13351,-104.632614,775000.0,0
WY,Big Piney,83113,4.0,4.0,2688.0,10.46,390600.0,2695.0,42.60196,-110.159645,395000.0,0
WY,Cheyenne,82001,2.0,1.0,1200.0,0.15,156500.0,1400.0,41.13498,-104.78977,169000.0,0
WY,Rock Springs,82901,5.0,3.0,5234.0,0.12,357400.0,2550.0,41.580284,-109.2158,376000.0,0
WY,Worland,82401,5.0,2.0,2950.0,0.1699999999999999,302200.0,2100.0,44.01131,-107.94675,309900.0,0
WY,Dubois,82513,3.0,3.0,1387.0,11.59,682500.0,1999.0,43.609898,-109.650024,695000.0,0
WY,Bar Nunn,82601,5.0,3.0,2994.0,0.1767,397000.0,2500.0,42.92591,-106.350784,399999.0,0
WY,Cheyenne,82009,4.0,3.0,2516.0,0.2400826446280991,350200.0,2336.0,41.169647,-104.81061,365000.0,0
WY,Cheyenne,82009,5.0,5.0,3645.0,4.27,655400.0,3069.0,41.171387,-104.724266,660000.0,0
WY,Daniel,83115,1.0,1.0,1008.0,10.06,307500.0,1400.0,42.975636,-110.32426,339900.0,0
WY,Cheyenne,82009,3.0,3.0,3424.0,0.241712580348944,594800.0,2500.0,41.18782,-104.80706,599000.0,0
WY,Laramie,82072,2.0,1.0,936.0,0.15,243400.0,999.0,41.31651,-105.60074,259900.0,0
WY,Sheridan,82801,3.0,2.0,2237.0,2.0,578500.0,2913.0,44.7732,-106.91501,599900.0,0
WY,Powell,82435,4.0,2.0,2280.0,2.51,559901.449158911,2511.1706410118536,44.689392,-108.8712,580000.0,0
WY,Gillette,82718,5.0,4.0,4426.0,0.31,556700.0,2861.0,44.262703,-105.52782,579000.0,0
WY,Cheyenne,82001,4.0,3.0,2990.0,0.15,362796.88354457426,2660.3106637005994,41.139503,-104.75206,349999.0,0
WY,Thermopolis,82443,4.0,2.0,2268.0,0.19,228400.0,1800.0,43.651928,-108.21235,238000.0,0
